"Angle",3300,3350,3400,3450,3500,3550,3575,3600,3625,3650,3675,3700,3750,3800
141,-32.735,-32.082,-32.766,-34.46,-36.767,-34.37,-34.869,-34.524,-33.013,-35.945,-34.989,-36.91,-34.868,-34.757
142,-32.483,-31.961,-32.508,-34.203,-36.415,-34.11,-34.69,-34.261,-32.738,-35.768,-34.737,-36.644,-34.628,-34.476
143,-32.326,-31.685,-32.421,-34.029,-36.232,-33.942,-34.532,-34.093,-32.523,-35.533,-34.533,-36.328,-34.419,-34.391
144,-32.14,-31.476,-32.162,-33.785,-36.003,-33.811,-34.319,-33.872,-32.278,-35.283,-34.308,-36.08,-34.166,-34.117
145,-31.982,-31.278,-31.862,-33.604,-35.847,-33.528,-34.027,-33.609,-32.148,-35.015,-34.04,-35.841,-33.927,-33.888
146,-31.741,-31.106,-31.785,-33.425,-35.577,-33.332,-33.806,-33.474,-31.856,-34.769,-33.847,-35.696,-33.834,-33.659
147,-31.607,-30.917,-31.576,-33.277,-35.484,-33.084,-33.746,-33.256,-31.792,-34.611,-33.639,-35.34,-33.604,-33.466
148,-31.43,-30.609,-31.365,-33.042,-35.316,-32.986,-33.659,-33.145,-31.632,-34.421,-33.465,-35.138,-33.369,-33.309
149,-31.192,-30.602,-31.299,-32.871,-35.036,-32.84,-33.462,-32.936,-31.394,-34.127,-33.305,-34.971,-33.163,-33.093
150,-30.978,-30.391,-31.097,-32.796,-34.987,-32.718,-33.308,-32.759,-31.27,-33.983,-33.141,-34.834,-33.048,-33
151,-30.856,-30.208,-30.869,-32.685,-34.772,-32.523,-33.213,-32.665,-31.093,-33.865,-32.997,-34.617,-32.843,-32.901
152,-30.741,-30.06,-30.858,-32.526,-34.683,-32.439,-33.166,-32.498,-30.959,-33.65,-32.841,-34.447,-32.717,-32.679
153,-30.57,-29.886,-30.716,-32.393,-34.534,-32.388,-33.009,-32.367,-30.823,-33.529,-32.683,-34.307,-32.629,-32.659
154,-30.452,-29.795,-30.613,-32.233,-34.407,-32.266,-32.982,-32.229,-30.667,-33.479,-32.52,-34.202,-32.488,-32.488
155,-30.223,-29.73,-30.533,-32.203,-34.368,-32.184,-32.936,-32.198,-30.584,-33.372,-32.495,-34.101,-32.339,-32.395
156,-30.178,-29.484,-30.406,-32.109,-34.304,-32.048,-32.743,-32.146,-30.45,-33.213,-32.36,-33.946,-32.33,-32.296
157,-29.971,-29.398,-30.291,-32.013,-34.225,-31.938,-32.771,-31.991,-30.417,-33.084,-32.315,-33.874,-32.146,-32.218
158,-29.891,-29.273,-30.132,-31.827,-34.261,-31.935,-32.6,-31.954,-30.274,-33.141,-32.156,-33.836,-32.114,-32.243
159,-29.692,-29.14,-30.147,-31.774,-34.059,-31.86,-32.614,-31.881,-30.215,-33.18,-32.066,-33.754,-32.007,-32.212
160,-29.674,-29.046,-29.968,-31.729,-34.059,-31.798,-32.525,-31.863,-30.147,-32.977,-31.916,-33.677,-32.003,-32.194
161,-29.578,-28.961,-29.809,-31.531,-33.98,-31.707,-32.495,-31.9,-30.126,-32.924,-31.821,-33.632,-31.982,-32.125
162,-29.348,-28.847,-29.716,-31.46,-33.855,-31.645,-32.305,-31.729,-30.016,-32.862,-31.659,-33.57,-31.79,-32.004
163,-29.323,-28.706,-29.6,-31.294,-33.778,-31.604,-32.25,-31.838,-29.982,-32.846,-31.613,-33.555,-31.723,-32.065
164,-29.218,-28.508,-29.504,-31.222,-33.711,-31.427,-32.095,-31.652,-29.864,-32.846,-31.484,-33.444,-31.743,-32.048
165,-29.096,-28.483,-29.309,-31.142,-33.649,-31.348,-31.915,-31.637,-29.799,-32.724,-31.346,-33.433,-31.631,-31.914
166,-28.982,-28.451,-29.185,-30.957,-33.564,-31.192,-31.838,-31.559,-29.639,-32.645,-31.143,-33.424,-31.68,-31.932
167,-28.852,-28.22,-29.036,-30.733,-33.38,-31.083,-31.721,-31.536,-29.536,-32.66,-31.03,-33.184,-31.518,-31.828
168,-28.782,-28.066,-28.994,-30.679,-33.282,-30.997,-31.527,-31.433,-29.431,-32.534,-30.939,-33.183,-31.46,-31.757
169,-28.697,-27.983,-28.83,-30.571,-33.104,-30.846,-31.378,-31.242,-29.312,-32.526,-30.772,-33.009,-31.331,-31.632
170,-28.614,-27.807,-28.729,-30.362,-33.049,-30.606,-31.117,-31.205,-29.262,-32.329,-30.711,-32.986,-31.161,-31.474
171,-28.433,-27.644,-28.544,-30.326,-32.814,-30.438,-31.012,-31.011,-29.068,-32.224,-30.591,-32.868,-31.187,-31.34
172,-28.381,-27.585,-28.4,-30.107,-32.624,-30.298,-30.77,-30.849,-28.945,-32.089,-30.452,-32.713,-31.026,-31.245
173,-28.262,-27.494,-28.364,-29.981,-32.494,-30.099,-30.765,-30.697,-28.86,-31.989,-30.333,-32.606,-30.825,-31.199
174,-28.209,-27.326,-28.205,-29.834,-32.381,-30.042,-30.652,-30.452,-28.728,-32.017,-30.231,-32.472,-30.727,-31.078
175,-28.076,-27.375,-28.175,-29.746,-32.175,-29.841,-30.38,-30.247,-28.595,-31.686,-30.131,-32.342,-30.71,-30.888
